item_id,location_id,customer_id,sale_date,units_sold,total_sales_value
p-49,l-43,c-59,2025-12-15,2,2.94
p-7,l-11,c-166,2023-01-03,5,32.61
p-22,l-14,c-96,2024-08-30,3,11.62
p-19,l-41,c-73,2025-11-08,19,29.56
p-22,l-31,c-123,2025-05-27,20,185.95
p-27,l-43,c-82,2023-01-27,19,168.7
p-45,l-40,c-165,2023-12-15,1,2.92
p-41,l-4,c-21,2023-09-16,10,65.3
p-5,l-11,c-110,2025-01-02,8,21.52
p-48,l-18,c-133,2024-03-04,14,128.83
p-32,l-38,c-153,2023-06-06,18,50.17
p-48,l-2,c-141,2025-09-20,7,53.5
p-9,l-16,c-122,2025-04-28,12,78.21
p-28,l-46,c-34,2023-12-13,2,16.47
p-45,l-20,c-130,2024-07-08,15,146.01
p-19,l-32,c-57,2025-03-17,13,61.94
p-26,l-14,c-193,2023-02-02,4,38.24
p-44,l-35,c-149,2024-06-06,11,33.11
p-21,l-4,c-20,2025-11-10,5,17.11
p-19,l-37,c-188,2024-08-05,18,52.59
p-5,l-22,c-120,2024-07-09,13,124.86
p-23,l-3,c-117,2023-01-08,4,8.93
p-47,l-9,c-71,2023-01-18,18,110.77
p-23,l-26,c-65,2025-01-15,14,32.85
p-43,l-49,c-54,2025-02-19,10,87.03
p-20,l-30,c-134,2023-05-09,1,6.93
p-13,l-27,c-124,2025-10-17,3,12.56
p-40,l-1,c-173,2023-02-12,5,29.2
p-35,l-10,c-1,2023-10-15,11,85.26
p-15,l-20,c-20,2023-12-11,16,132.53
p-27,l-25,c-138,2025-07-20,10,41.87
p-37,l-38,c-100,2024-12-31,6,11.79
p-16,l-26,c-124,2023-08-15,9,43.67
p-4,l-37,c-36,2025-06-04,10,39.18
p-34,l-50,c-174,2023-02-11,13,106.22
p-18,l-35,c-133,2023-08-27,6,24.17
p-45,l-25,c-144,2024-11-20,3,3.72
p-48,l-4,c-105,2024-12-08,9,59.76
p-30,l-46,c-96,2025-03-05,8,62.02
p-5,l-1,c-12,2023-03-07,11,83.23
p-43,l-46,c-11,2023-01-13,18,101.29
p-29,l-9,c-196,2025-05-22,13,20.68
p-45,l-22,c-63,2024-04-01,2,19.75
p-38,l-31,c-40,2024-05-01,8,39.22
p-3,l-41,c-170,2023-12-09,10,35.6
p-24,l-4,c-55,2024-09-26,11,102.32
p-38,l-31,c-148,2023-04-09,7,65.73
p-40,l-45,c-169,2025-09-12,8,47.64
p-4,l-20,c-139,2025-11-11,10,38.06
p-20,l-23,c-34,2024-12-16,6,8.44
p-40,l-23,c-150,2025-04-01,18,88.81
p-22,l-37,c-133,2025-09-23,17,144.99
p-46,l-47,c-1,2023-07-28,14,71.98
p-11,l-43,c-81,2024-06-28,20,173.66
p-33,l-38,c-173,2024-07-18,6,34
p-29,l-36,c-193,2023-06-28,10,62.48
p-47,l-4,c-142,2024-04-19,3,10.62
p-25,l-47,c-182,2025-01-28,13,50.88
p-47,l-15,c-196,2023-08-29,10,23.69
p-26,l-1,c-4,2024-10-27,7,41.29
p-12,l-3,c-59,2023-09-10,6,15.48
p-22,l-30,c-68,2024-10-19,1,6.19
p-48,l-34,c-94,2024-08-19,3,23.42
p-30,l-46,c-57,2023-01-11,5,49.18
p-50,l-47,c-170,2023-03-11,20,27.05
p-19,l-34,c-120,2025-09-16,17,138.79
p-43,l-9,c-178,2025-05-21,18,132.43
p-24,l-16,c-161,2025-02-25,4,23.3
p-1,l-1,c-130,2023-03-12,9,39.57
p-49,l-6,c-17,2025-05-01,4,22.68
p-10,l-11,c-124,2025-01-19,5,12.02
p-5,l-34,c-198,2024-05-26,18,40.31
p-9,l-26,c-78,2024-07-31,9,30.89
p-1,l-40,c-4,2023-05-22,18,37.16
p-31,l-12,c-80,2024-09-04,16,49.93
p-2,l-8,c-111,2023-04-01,16,38.49
p-10,l-48,c-132,2024-11-11,10,32.06
p-23,l-9,c-200,2025-07-02,12,113.29
p-6,l-21,c-196,2025-12-17,18,156.45
p-2,l-34,c-197,2024-07-01,7,45.87
p-34,l-11,c-104,2025-09-03,1,9.96
p-41,l-20,c-75,2023-09-20,17,89.89
p-32,l-37,c-43,2024-02-10,20,93.55
p-22,l-26,c-61,2025-02-25,4,27.42
p-4,l-25,c-91,2024-02-04,4,5.04
p-30,l-35,c-196,2024-09-15,7,14.8
p-27,l-11,c-89,2024-01-29,20,53.76
p-30,l-14,c-159,2025-04-18,16,144.43
p-25,l-31,c-76,2024-03-28,10,59.34
p-15,l-21,c-94,2025-03-30,3,15.54
p-12,l-42,c-71,2025-11-03,20,127.78
p-8,l-2,c-14,2024-01-17,5,23.93
p-10,l-17,c-105,2023-04-11,7,46.52
p-48,l-44,c-27,2025-12-27,2,15.04
p-32,l-14,c-124,2024-07-10,1,3.57
p-21,l-5,c-169,2025-08-20,19,83.95
p-49,l-37,c-117,2024-11-06,3,25.93
p-14,l-10,c-156,2024-07-23,19,96.86
p-46,l-29,c-28,2023-09-03,5,10.35
p-28,l-48,c-93,2024-03-18,13,120.22
p-12,l-24,c-125,2025-06-05,12,70.37
p-43,l-14,c-94,2023-11-22,3,4.06
p-49,l-6,c-13,2023-01-15,1,1.92
p-14,l-1,c-139,2024-04-30,1,7.84
p-7,l-44,c-131,2024-02-14,2,8.59
p-2,l-30,c-187,2024-04-15,5,26.38
p-38,l-11,c-76,2024-12-13,10,66.07
p-7,l-8,c-45,2023-07-14,20,152.41
p-20,l-9,c-25,2024-03-29,10,88.9
p-13,l-44,c-73,2024-10-10,4,18.33
p-48,l-46,c-115,2025-09-18,8,40.21
p-13,l-21,c-129,2023-06-28,2,16.01
p-9,l-47,c-137,2025-10-21,6,46.41
p-14,l-46,c-2,2025-08-16,3,7.42
p-22,l-40,c-193,2024-04-25,19,161.09
p-6,l-20,c-84,2023-10-20,6,32.19
p-46,l-44,c-114,2024-11-22,11,20.24
p-11,l-34,c-121,2023-10-22,19,75.93
p-29,l-36,c-186,2023-01-26,9,73.23
p-2,l-37,c-122,2025-05-27,19,188.33
p-43,l-32,c-69,2023-02-11,18,155.47
p-41,l-29,c-76,2025-08-07,7,32.59
p-38,l-41,c-167,2024-07-28,1,1.94
p-25,l-45,c-152,2023-07-02,20,185.07
p-43,l-41,c-97,2025-02-24,12,82.46
p-4,l-35,c-102,2025-12-31,20,155.03
p-6,l-13,c-98,2025-04-02,16,27.93
p-10,l-32,c-178,2024-09-13,20,123.02
p-30,l-15,c-167,2023-11-23,7,66.26
p-34,l-39,c-189,2024-01-02,1,1.73
p-23,l-24,c-158,2024-04-25,13,77.15
p-38,l-18,c-93,2023-09-14,20,128.11
p-33,l-38,c-71,2023-09-13,13,92.84
p-42,l-8,c-151,2025-06-16,6,11.28
p-27,l-34,c-126,2025-11-07,8,33.44
p-18,l-19,c-162,2024-09-22,14,25.54
p-24,l-28,c-26,2023-01-13,13,62.95
p-14,l-21,c-131,2025-01-11,14,75.58
p-8,l-27,c-44,2023-10-04,12,77.61
p-1,l-24,c-185,2025-03-12,10,14.45
p-36,l-11,c-52,2023-05-06,4,20.85
p-42,l-11,c-130,2024-10-01,9,74.9
p-44,l-39,c-137,2024-03-05,7,55.3
p-47,l-44,c-197,2024-06-05,19,176.29
p-12,l-46,c-19,2025-06-20,4,7.45
p-49,l-18,c-49,2025-12-25,11,22.06
p-27,l-44,c-34,2024-02-02,8,20.42
p-48,l-40,c-25,2025-06-04,4,16.9
p-5,l-23,c-196,2023-06-20,17,21.41
p-29,l-2,c-194,2023-03-20,5,29.55
p-43,l-50,c-159,2025-10-07,2,2.78
p-11,l-26,c-154,2024-03-05,7,40.57
p-17,l-41,c-144,2023-10-10,17,29.26
p-28,l-16,c-11,2025-06-29,2,5.43
p-33,l-42,c-86,2025-12-05,3,13.22
p-42,l-6,c-185,2025-08-17,12,23.92
p-3,l-22,c-98,2023-11-08,20,83.51
p-20,l-12,c-27,2024-10-15,3,10.78
p-16,l-21,c-3,2024-03-21,1,2.72
p-14,l-13,c-187,2023-06-23,7,38.17
p-31,l-18,c-172,2024-02-02,18,88.9
p-21,l-41,c-17,2023-04-16,5,14.92
p-39,l-26,c-91,2023-04-28,3,23.81
p-6,l-1,c-27,2023-08-28,17,60.05
p-33,l-49,c-74,2025-01-19,8,72.61
p-38,l-17,c-90,2025-03-13,1,1.12
p-9,l-25,c-2,2023-07-31,11,87.48
p-25,l-37,c-108,2025-07-11,8,19.75
p-33,l-5,c-129,2023-11-14,7,62.64
p-41,l-30,c-110,2023-11-05,8,61.53
p-35,l-44,c-54,2023-03-11,11,12.8
p-2,l-13,c-115,2025-08-02,14,132.42
p-11,l-39,c-54,2023-03-13,2,4.25
p-27,l-4,c-62,2023-06-10,13,101.92
p-12,l-46,c-191,2025-11-08,12,29.83
p-11,l-35,c-193,2023-07-03,16,159.42
p-22,l-39,c-157,2024-10-06,5,29.35
p-13,l-50,c-75,2023-05-24,8,48.58
p-23,l-9,c-64,2025-08-27,15,121.93
p-2,l-20,c-36,2024-06-03,16,147.7
p-36,l-43,c-134,2024-06-21,20,71.01
p-37,l-25,c-30,2023-11-12,12,66.93
p-48,l-11,c-197,2025-05-11,6,43.19
p-22,l-6,c-53,2025-04-04,19,96.53
p-15,l-40,c-139,2023-01-13,5,22.87
p-45,l-2,c-67,2025-07-24,16,32.12
p-15,l-19,c-168,2023-03-07,3,15.31
p-34,l-22,c-120,2024-07-28,12,112.38
p-25,l-36,c-186,2025-08-06,10,80.02
p-34,l-33,c-99,2025-01-22,2,15.07
p-41,l-39,c-137,2024-06-19,13,127.42
p-20,l-32,c-30,2023-06-17,8,18.23
p-30,l-16,c-148,2024-08-13,8,22.31
p-22,l-15,c-62,2023-07-14,19,23.57
p-37,l-14,c-13,2024-07-07,6,37.42
p-35,l-18,c-142,2025-02-20,15,147.83
p-30,l-26,c-113,2024-03-03,5,6.79
p-48,l-11,c-83,2024-02-12,1,6.92
p-10,l-10,c-50,2025-11-29,7,44.98
p-13,l-16,c-186,2025-03-16,15,90.2
p-13,l-11,c-152,2025-03-12,17,40.21
p-41,l-36,c-119,2024-02-08,17,70.36
p-37,l-24,c-3,2024-08-10,14,125.3
p-23,l-10,c-191,2024-08-20,18,73.73
p-25,l-6,c-199,2025-11-07,20,34.68
p-33,l-21,c-94,2025-03-02,8,12.3
p-39,l-6,c-163,2023-07-04,2,2.5
p-44,l-48,c-46,2023-05-07,11,83.28
p-21,l-40,c-82,2023-10-19,14,44.21
p-4,l-11,c-173,2024-07-29,18,42.96
p-3,l-14,c-118,2024-09-28,1,8.21
p-43,l-15,c-185,2025-09-28,18,28.38
p-23,l-44,c-147,2025-07-18,1,6.05
p-44,l-21,c-184,2023-05-03,3,20.15
p-13,l-21,c-105,2025-01-11,10,47.89
p-46,l-2,c-43,2025-09-18,10,60.86
p-22,l-39,c-167,2025-05-26,4,22.32
p-18,l-11,c-25,2025-12-05,20,60.09
p-39,l-3,c-200,2023-11-14,2,7.73
p-20,l-6,c-82,2025-07-26,11,92.18
p-28,l-19,c-33,2024-01-30,3,7.4
p-19,l-48,c-95,2023-01-20,16,91.22
p-4,l-42,c-164,2024-08-07,17,60.86
p-15,l-30,c-20,2024-08-03,16,43.2
p-26,l-47,c-162,2025-07-26,1,8.95
p-28,l-8,c-158,2025-07-26,5,12.95
p-11,l-10,c-68,2025-10-07,19,143.28
p-18,l-20,c-145,2023-10-23,1,7.97
p-13,l-25,c-41,2023-11-01,14,125.12
p-50,l-12,c-123,2024-03-04,10,91.53
p-33,l-3,c-79,2025-08-03,13,59.82
p-25,l-20,c-52,2025-05-10,11,76.58
p-29,l-5,c-151,2023-10-17,3,13.24
p-15,l-16,c-95,2025-01-14,18,137.49
p-29,l-5,c-35,2024-01-22,20,38.43
p-19,l-25,c-97,2025-10-27,2,14.45
p-5,l-25,c-24,2023-08-15,18,120.98
p-32,l-38,c-62,2023-01-27,4,35.83
p-33,l-33,c-90,2025-04-21,1,7.1
p-7,l-7,c-101,2024-09-07,8,14.37
p-23,l-48,c-168,2025-12-28,7,56.42
p-39,l-3,c-88,2023-07-11,15,31.79
p-15,l-48,c-147,2024-09-29,18,37.32
p-12,l-18,c-190,2025-07-07,9,38.57
p-6,l-19,c-197,2023-10-26,7,9.49
p-49,l-28,c-149,2024-08-21,16,150.25
p-2,l-27,c-36,2023-12-10,13,37.73
p-19,l-1,c-164,2024-10-19,5,11.75
p-40,l-6,c-143,2025-07-26,19,170.98
p-37,l-48,c-117,2024-11-21,20,32.24
p-33,l-44,c-198,2023-11-08,3,3.1
p-26,l-26,c-9,2024-01-04,20,175.42
p-45,l-40,c-12,2025-02-24,1,8.82
p-7,l-29,c-116,2023-05-29,6,26.51
p-49,l-19,c-82,2023-05-24,12,42.16
p-20,l-45,c-177,2025-11-16,2,19.08
p-39,l-47,c-87,2023-06-15,13,44.4
p-30,l-28,c-179,2023-04-22,6,47.85
p-12,l-46,c-77,2025-07-04,3,19.2
p-38,l-40,c-144,2024-07-18,1,5.38
p-40,l-14,c-194,2023-07-23,18,78.99
p-24,l-41,c-121,2023-03-20,2,6.59
p-9,l-9,c-12,2024-08-11,9,43.02
p-10,l-39,c-107,2024-01-18,15,49.49
p-50,l-49,c-107,2024-06-24,20,172.38
p-40,l-30,c-27,2024-06-14,11,62.2
p-22,l-16,c-79,2023-05-04,9,30.46
p-40,l-44,c-88,2024-05-26,10,64.79
p-34,l-22,c-122,2024-07-11,8,69.75
p-44,l-11,c-32,2024-03-03,10,26.65
p-25,l-13,c-110,2024-11-19,11,82.08
p-37,l-15,c-83,2024-07-03,5,9.19
p-9,l-16,c-73,2024-01-07,6,12.12
p-40,l-5,c-191,2025-02-23,18,104.34
p-30,l-13,c-150,2024-08-24,1,9.61
p-40,l-25,c-87,2024-09-27,8,23.23
p-38,l-15,c-84,2025-09-16,15,47.59
p-15,l-36,c-73,2025-02-05,4,11.37
p-18,l-18,c-82,2023-08-29,19,139.05
p-6,l-15,c-98,2024-06-08,13,125.76
p-29,l-10,c-195,2025-08-26,1,4.85
p-42,l-33,c-27,2025-09-27,4,19.84
p-39,l-41,c-16,2024-04-16,10,48.94
p-13,l-34,c-114,2023-10-27,5,30.77
p-37,l-30,c-64,2025-07-14,13,108.72
p-46,l-37,c-155,2025-03-16,16,117.89
p-26,l-35,c-6,2023-08-14,13,15.56
p-2,l-42,c-84,2025-08-10,11,66.47
p-30,l-17,c-188,2023-06-29,7,44.22
p-10,l-29,c-117,2024-02-10,11,57.35
p-27,l-34,c-58,2025-12-04,14,117.68
p-6,l-49,c-187,2023-04-02,14,96.93
p-19,l-35,c-141,2024-07-26,3,23.77
p-37,l-11,c-79,2023-07-29,16,57.62
p-11,l-17,c-12,2023-03-29,19,140.08
p-15,l-15,c-59,2023-05-28,6,38.15
p-14,l-19,c-91,2024-01-18,3,6.37
p-41,l-36,c-177,2024-12-03,1,1.97
p-24,l-2,c-141,2025-05-11,1,9.41
p-6,l-24,c-50,2024-12-10,18,131.01
p-22,l-31,c-189,2023-04-12,1,4.62
p-44,l-7,c-152,2024-10-04,19,167.97
p-45,l-11,c-20,2025-12-15,12,59.05
p-36,l-18,c-103,2024-05-29,6,59.63
p-3,l-8,c-58,2023-03-12,7,63.43
p-37,l-5,c-53,2024-12-16,5,20.48
p-44,l-32,c-24,2025-08-03,9,86.26
p-39,l-8,c-83,2025-05-05,14,75.04
p-2,l-27,c-9,2023-06-07,5,21.69
p-10,l-39,c-189,2023-04-27,1,4.29
p-19,l-20,c-154,2024-02-11,6,26.33
p-47,l-49,c-19,2024-10-26,18,41.99
p-20,l-49,c-65,2023-07-29,4,32.65
p-9,l-30,c-133,2023-03-30,19,43.49
p-35,l-17,c-3,2023-10-03,11,42.79
p-18,l-48,c-115,2025-07-04,12,48.05
p-31,l-9,c-140,2024-10-12,3,6.19
p-40,l-36,c-112,2025-10-31,4,23.56
p-49,l-44,c-180,2024-08-07,8,59.75
p-8,l-20,c-68,2025-08-31,6,38.61
p-43,l-6,c-83,2023-10-16,9,72.56
p-24,l-9,c-94,2025-11-04,19,91
p-20,l-44,c-50,2023-10-15,1,9.69
p-40,l-32,c-123,2025-03-29,11,35.5
p-17,l-28,c-150,2024-07-19,19,49.13
p-47,l-43,c-46,2024-01-01,15,139.46
p-48,l-11,c-85,2024-04-22,9,74.32
p-18,l-46,c-149,2024-12-18,11,66.41
p-11,l-12,c-68,2024-12-08,2,15.11
p-15,l-29,c-147,2023-05-18,11,34.86
p-3,l-27,c-25,2023-06-09,15,81.25
p-37,l-44,c-180,2024-05-26,7,12.84
p-6,l-12,c-4,2024-05-28,19,173.57
p-16,l-4,c-28,2025-03-30,6,56.47
p-46,l-9,c-104,2024-01-09,14,125.11
p-30,l-28,c-126,2025-12-22,16,82.45
p-31,l-19,c-127,2025-01-05,1,6.75
p-1,l-25,c-63,2023-01-29,6,33.59
p-23,l-46,c-43,2024-09-07,7,8.22
p-16,l-19,c-153,2025-12-15,16,158.03
p-43,l-3,c-139,2024-11-20,17,136.58
p-1,l-35,c-149,2025-03-09,17,97.5
p-25,l-19,c-24,2023-01-31,13,61.56
p-29,l-34,c-130,2025-09-12,5,43.61
p-13,l-23,c-157,2023-06-12,4,8.09
p-32,l-26,c-43,2024-02-24,19,123.15
p-29,l-21,c-16,2025-01-09,12,54.36
p-20,l-18,c-106,2024-05-31,7,10.67
p-10,l-9,c-47,2024-05-10,1,4.31
p-31,l-23,c-102,2023-12-24,1,7.26
p-7,l-11,c-48,2023-04-10,19,63.89
p-46,l-27,c-159,2024-12-30,1,5.47
p-32,l-46,c-27,2024-06-17,4,21.17
p-3,l-15,c-18,2023-12-01,4,13.88
p-31,l-16,c-40,2025-07-13,19,84.88
p-23,l-50,c-103,2025-07-03,10,69.6
p-39,l-10,c-12,2025-11-27,3,10.44
p-48,l-22,c-153,2025-03-15,7,23.03
p-34,l-32,c-80,2025-09-14,9,23.24
p-2,l-49,c-91,2024-06-04,2,10.43
p-13,l-33,c-121,2023-09-22,20,132.86
p-1,l-42,c-74,2023-05-25,3,16.97
p-49,l-16,c-180,2024-04-27,1,5.13
p-46,l-22,c-163,2023-01-10,8,42.95
p-21,l-48,c-199,2023-07-13,10,30.03
p-43,l-7,c-50,2023-01-18,7,58.93
p-19,l-45,c-193,2024-03-06,12,78.56
p-11,l-42,c-83,2024-11-21,20,180.2
p-9,l-14,c-38,2025-05-28,17,56.33
p-28,l-16,c-120,2024-02-22,2,8.94
p-10,l-29,c-109,2024-10-06,3,14.11
p-19,l-4,c-63,2024-02-05,14,83.87
p-3,l-40,c-118,2023-11-07,8,64.5
p-2,l-38,c-97,2023-10-30,1,6.66
p-22,l-8,c-114,2023-03-17,4,11.32
p-14,l-37,c-142,2025-01-06,18,178.44
p-50,l-28,c-12,2024-10-06,19,145.7
p-32,l-50,c-183,2023-02-14,15,131.35
p-17,l-15,c-96,2023-07-10,5,23.2
p-16,l-14,c-69,2024-03-04,1,5.43
p-29,l-19,c-85,2023-03-01,19,22.92
p-36,l-47,c-182,2023-05-17,17,165.37
p-26,l-14,c-85,2023-04-06,12,35.22
p-8,l-28,c-129,2024-05-17,9,57.59
p-49,l-3,c-200,2024-08-14,18,35.03
p-6,l-3,c-142,2024-10-14,20,129.32
p-27,l-37,c-138,2024-06-06,7,61.68
p-20,l-45,c-57,2023-11-24,9,39.22
p-14,l-13,c-173,2023-08-28,19,30.79
p-4,l-31,c-28,2023-09-20,14,104.41
p-32,l-30,c-168,2025-03-30,15,24.76
p-4,l-16,c-72,2023-07-27,13,30.58
p-32,l-1,c-181,2024-10-21,6,46.63
p-21,l-14,c-110,2025-03-09,15,141.2
p-12,l-48,c-61,2024-06-01,16,45.69
p-6,l-21,c-5,2024-06-06,10,62.57
p-24,l-44,c-153,2023-08-01,6,33.32
p-28,l-19,c-144,2025-07-25,9,85.73
p-48,l-6,c-105,2023-08-31,1,4.51
p-44,l-43,c-45,2024-04-25,6,21.54
p-7,l-42,c-81,2024-08-29,8,38.7
p-34,l-18,c-109,2025-12-14,2,15
p-32,l-45,c-45,2024-11-20,9,50.83
p-5,l-17,c-73,2025-02-07,19,108.72
p-32,l-34,c-54,2023-12-06,2,11.33
p-3,l-13,c-64,2023-01-03,10,19.56
p-50,l-20,c-65,2025-09-10,4,6.59
p-25,l-23,c-37,2023-10-24,10,38.48
p-32,l-25,c-26,2023-09-19,18,111.14
p-21,l-18,c-171,2025-04-09,10,23.99
p-28,l-30,c-61,2025-02-04,12,79.14
p-38,l-6,c-180,2024-08-21,5,7.79
p-19,l-24,c-36,2025-01-17,19,58.21
p-19,l-10,c-40,2025-10-28,20,56.44
p-15,l-27,c-127,2024-07-03,13,21.78
p-29,l-23,c-28,2023-04-08,11,23
p-44,l-35,c-199,2024-02-05,2,8.06
p-31,l-24,c-123,2024-05-24,5,16.48
p-50,l-18,c-61,2023-08-09,9,43.74
p-25,l-7,c-41,2024-03-31,11,37.21
p-48,l-22,c-195,2025-06-30,17,90.93
p-39,l-8,c-114,2024-07-17,9,33.43
p-39,l-12,c-147,2023-07-19,18,97.6
p-12,l-19,c-126,2023-05-23,10,17.55
p-16,l-35,c-89,2025-01-16,3,23.67
p-19,l-49,c-124,2025-06-25,10,27.5
p-36,l-13,c-5,2024-05-04,12,37.89
p-25,l-44,c-131,2025-12-17,20,159.72
p-31,l-28,c-2,2024-04-17,14,109.48
p-48,l-28,c-154,2023-12-27,16,57.44
p-4,l-2,c-95,2023-11-10,4,35.65
p-44,l-7,c-15,2023-11-05,13,105.71
p-12,l-1,c-181,2023-02-06,13,114.72
p-11,l-13,c-186,2025-03-26,19,62.44
p-22,l-2,c-91,2025-07-28,19,159.58
p-48,l-44,c-144,2023-03-08,18,73.86
p-2,l-35,c-199,2024-01-24,18,150.56
p-18,l-32,c-175,2025-05-28,18,86.37
p-15,l-14,c-58,2023-10-28,4,32.75
p-31,l-27,c-39,2025-12-01,20,181.46
p-19,l-50,c-46,2025-04-24,7,33.94
p-29,l-16,c-100,2025-01-01,3,3.84
p-28,l-30,c-81,2024-02-04,16,69.66
p-36,l-33,c-83,2024-12-25,2,3.59
p-17,l-26,c-25,2024-10-04,15,148.87
p-31,l-32,c-60,2025-12-03,5,18.26
p-14,l-16,c-197,2023-10-30,9,74.24
p-3,l-48,c-112,2025-04-30,5,12.69
p-41,l-21,c-187,2025-11-05,4,19.43
p-1,l-45,c-52,2024-11-15,6,22.93
p-1,l-39,c-53,2025-01-23,11,77.95
p-45,l-39,c-76,2023-07-15,18,163.58
p-49,l-1,c-66,2024-10-10,20,84.67
p-37,l-17,c-197,2025-04-11,12,16.17
p-50,l-3,c-185,2023-01-12,20,85.46
p-29,l-18,c-139,2025-02-21,12,100.01
p-31,l-11,c-119,2023-05-17,11,42.75
p-7,l-8,c-154,2024-05-03,1,2.47
p-17,l-42,c-104,2023-12-04,6,49.54
p-30,l-22,c-8,2023-03-25,6,22.96
p-43,l-45,c-25,2025-08-27,11,49.74
p-1,l-35,c-126,2024-02-26,15,16.88
p-11,l-48,c-115,2024-03-24,13,68.6
p-43,l-47,c-108,2023-07-14,7,18.36
p-46,l-11,c-186,2024-10-18,14,39.8
p-38,l-36,c-189,2025-04-01,4,5.21
p-5,l-39,c-134,2023-03-12,13,27.53
p-14,l-23,c-122,2024-03-07,14,82.89
p-18,l-45,c-159,2024-07-26,20,80.49
p-6,l-15,c-110,2025-08-08,7,36.38
p-3,l-11,c-68,2025-11-19,10,90.98
p-8,l-4,c-104,2025-06-16,16,96.01
p-28,l-45,c-29,2024-01-13,5,29.76
p-5,l-22,c-62,2025-10-25,5,31.84
p-47,l-5,c-139,2025-12-27,17,82.45
p-26,l-32,c-138,2024-02-05,2,4.1
p-27,l-30,c-144,2024-11-20,10,21.73
p-17,l-48,c-37,2023-08-29,13,24.1
p-24,l-10,c-181,2024-08-29,10,10.37
p-39,l-32,c-86,2023-11-14,8,50.03
p-9,l-38,c-146,2024-05-22,19,28.42
p-16,l-17,c-125,2023-03-10,11,15.8
p-16,l-1,c-61,2023-07-05,17,26.3
p-37,l-5,c-53,2025-08-05,14,107.9
p-44,l-12,c-189,2024-10-19,9,75.9
p-48,l-8,c-85,2025-12-19,15,70.85
p-40,l-14,c-96,2023-02-27,19,80.69
p-15,l-5,c-24,2023-06-03,3,13.27
p-25,l-41,c-8,2024-02-05,14,104.91
p-14,l-19,c-165,2024-05-05,14,64.99
p-34,l-19,c-145,2023-07-28,10,96.88
p-42,l-21,c-140,2025-10-24,11,65.27
p-29,l-49,c-9,2023-06-01,11,102.51
p-41,l-41,c-122,2023-01-26,5,7.89
p-27,l-26,c-40,2024-12-29,18,131.38
p-43,l-21,c-107,2025-10-18,19,26.25
p-16,l-10,c-60,2025-05-28,5,30.02
p-39,l-15,c-162,2025-11-20,11,60.75
p-19,l-46,c-116,2025-09-22,9,76.67
p-9,l-28,c-163,2025-11-12,13,43.84
p-4,l-41,c-55,2023-11-03,5,31.44
p-25,l-22,c-61,2025-09-09,17,39.05
p-38,l-11,c-56,2025-02-22,15,36.21
p-1,l-13,c-136,2024-04-23,13,39.99
p-25,l-50,c-8,2025-11-08,1,3.72
p-33,l-38,c-60,2023-04-19,19,133.81
p-45,l-34,c-144,2024-09-05,17,156.27
p-1,l-6,c-97,2023-12-22,2,14.71
p-34,l-26,c-153,2023-12-24,10,23.44
p-24,l-38,c-57,2023-09-15,15,84.91
p-7,l-32,c-168,2023-03-27,13,60.98
p-29,l-17,c-136,2024-04-01,11,106.13
p-10,l-36,c-92,2024-03-02,5,9.91
p-12,l-15,c-119,2025-03-02,18,67.34
p-46,l-45,c-11,2023-12-29,11,20.27
p-16,l-27,c-98,2023-09-14,12,98.48
p-13,l-27,c-50,2023-09-12,16,153.66
p-3,l-48,c-189,2023-03-04,6,6.79
p-13,l-11,c-14,2024-03-19,1,3.56
p-34,l-18,c-177,2023-12-01,19,151.71
p-40,l-15,c-98,2023-12-22,5,43.51
p-49,l-27,c-35,2025-06-02,9,55.49
p-18,l-4,c-60,2025-07-07,12,24.19
p-6,l-39,c-54,2023-03-29,16,150.5
p-8,l-44,c-140,2023-03-29,14,55.6
p-2,l-3,c-100,2025-06-26,7,35.8
p-48,l-1,c-110,2025-05-12,10,68.51
p-13,l-16,c-109,2023-07-03,3,28.13
p-19,l-25,c-18,2023-08-05,10,80.06
p-7,l-21,c-95,2024-02-06,13,32.63
p-37,l-15,c-127,2025-01-24,6,35.6
p-19,l-25,c-99,2023-06-15,7,66.33
p-25,l-33,c-89,2023-08-10,11,23.25
p-20,l-7,c-10,2023-11-28,18,66.7
p-37,l-11,c-7,2025-09-30,19,129.8
p-4,l-21,c-45,2025-04-07,2,5.27
p-26,l-34,c-22,2025-01-04,8,75.71
p-30,l-12,c-20,2023-07-12,5,5.77
p-17,l-40,c-17,2025-10-24,5,26.02
p-18,l-36,c-80,2025-03-11,11,28.71
p-37,l-42,c-161,2024-08-01,11,105.26
p-40,l-16,c-91,2023-05-24,4,5.53
p-50,l-48,c-131,2024-11-28,10,52.85
p-45,l-21,c-170,2025-11-01,8,22.13
p-40,l-40,c-40,2025-04-20,4,34.68
p-14,l-44,c-183,2024-09-16,12,46.49
p-2,l-26,c-87,2023-10-20,17,37.88
p-41,l-16,c-140,2023-08-14,10,48.67
p-35,l-32,c-10,2024-05-13,13,20.7
p-35,l-27,c-161,2025-12-26,8,40.97
p-36,l-46,c-5,2025-04-17,10,95.78
p-9,l-6,c-190,2023-12-25,18,57.66
p-8,l-30,c-173,2025-04-25,13,86.62
p-11,l-11,c-158,2025-04-18,8,72.95
p-32,l-19,c-184,2023-07-19,9,40.26
p-45,l-45,c-58,2023-09-14,1,6.33
p-37,l-44,c-164,2025-10-28,3,14.41
p-46,l-20,c-191,2025-01-24,10,14.99
p-5,l-35,c-121,2024-01-26,9,10.38
